promptcategory,timecategory,imperative,temporalvalue,daytimevalue,place,prompt,difficulty,prompttemplate,expectedValue,testImage,testImage_sdxlturbo,testImage_sdxlbase,testImage_sdv15,annotation_verdict_subject_present_1_sdxlturbo,annotation_verdict_Temp_Know_1_sdxlturbo,annotation_verdict_visual_err_1_sdxlturbo,annotation_verdict_subject_present_1_sdxlbase,annotation_verdict_Temp_Know_1_sdxlbase,annotation_verdict_visual_err_1_sdxlbase,annotation_verdict_subject_present_1_sdv15,annotation_verdict_Temp_Know_1_sdv15,annotation_verdict_visual_err_1_sdv15,annotationAverage,promptQuestions,annotation_verdict_final_1_sdxlturbo,annotation_verdict_final_1_sdxlbase,annotation_verdict_final_1_sdv15
Seasonality,Date,Give me,09/06/1728,,a city,Give me a photorealistic image of a city in europe on 09/06/1728 ,2,(imperative) a photorealistic image of (place) in Europe (temporalvalue/daytimevalue),"golden,leaves,colored leaves,orange leaves,warm-hued landscape,golden,leaves,colored leaves,orange leaves,warm-hued landscape",/work/bba4287/output/sdxlbase/time/sampletest_a_city_Date_09_06_1728_Give_me.png,/work/bba4287/output/sdxlTurbo/samples/time/sampletest_sdxlturbo_a_city_Date_09_06_1728_Give_me.png,/work/bba4287/output/sdxlbase/time/sampletest_sdxlbase_a_city_Date_09_06_1728_Give_me.png,/work/bba4287/output/sdv15/time/sampletest_sdv15_a_city_Date_09_06_1728_Give_me.png,1,0,1,1,0,1,1,0,0,0.4166666666666667,"Is there a city in the image? Please provide a clear, concise yes or no answer; Is the city in the image shown on 09/06/1728? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a city in europe on 09/06/1728? Please provide a clear yes or no answer",0,0,0
Seasonality,Date,Generate,04/16/1859,,a city,Generate a photorealistic image of a city in europe on 04/16/1859 ,2,(imperative) a photorealistic image of (place) in Europe (temporalvalue/daytimevalue),"blooming,lush,blossoming,green,greenery,flowers,bloom,fresh greenery,trees and plants covered in buds and blossoms,nature's renewal,blooming,lush,blossoming,green,greenery,flowers,bloom,fresh greenery,trees and plants covered in buds and blossoms,nature's renewal",/work/bba4287/output/sdxlbase/time/sampletest_a_city_Date_04_16_1859_Generate.png,/work/bba4287/output/sdxlTurbo/samples/time/sampletest_sdxlturbo_a_city_Date_04_16_1859_Generate.png,/work/bba4287/output/sdxlbase/time/sampletest_sdxlbase_a_city_Date_04_16_1859_Generate.png,/work/bba4287/output/sdv15/time/sampletest_sdv15_a_city_Date_04_16_1859_Generate.png,1,1,0,1,1,0,1,0,0,0.5833333333333334,"Is there a city in the image? Please provide a clear, concise yes or no answer; Is the city in the image shown on 04/16/1859? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a city in europe on 04/16/1859? Please provide a clear yes or no answer",1,1,0
Seasonality,Date,Generate,07/08/1922,,a city,Generate a photorealistic image of a city in europe on 07/08/1922 ,2,(imperative) a photorealistic image of (place) in Europe (temporalvalue/daytimevalue),"sunny,bright,green,warm,sunshine,greenery,warmth,blue skies,bright sunshine,sunny,bright,green,warm,sunshine,greenery,warmth,blue skies,bright sunshine",/work/bba4287/output/sdxlbase/time/sampletest_a_city_Date_07_08_1922_Generate.png,/work/bba4287/output/sdxlTurbo/samples/time/sampletest_sdxlturbo_a_city_Date_07_08_1922_Generate.png,/work/bba4287/output/sdxlbase/time/sampletest_sdxlbase_a_city_Date_07_08_1922_Generate.png,/work/bba4287/output/sdv15/time/sampletest_sdv15_a_city_Date_07_08_1922_Generate.png,1,0,1,1,1,0,1,1,0,0.6666666666666666,"Is there a city in the image? Please provide a clear, concise yes or no answer; Is the city in the image shown on 07/08/1922? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a city in europe on 07/08/1922? Please provide a clear yes or no answer",0,1,1
Seasonality,Season,Give me,spring,,a city,Give me a photorealistic image of a city in europe in spring ,1,(imperative) a photorealistic image of (place) in Europe (temporalvalue/daytimevalue),"blooming,lush,blossoming,green,greenery,flowers,bloom,fresh greenery,trees and plants covered in buds and blossoms,nature's renewal,blooming,lush,blossoming,green,greenery,flowers,bloom,fresh greenery,trees and plants covered in buds and blossoms,nature's renewal",/work/bba4287/output/sdxlbase/time/sampletest_a_city_Season_spring_Give_me.png,/work/bba4287/output/sdxlTurbo/samples/time/sampletest_sdxlturbo_a_city_Season_spring_Give_me.png,/work/bba4287/output/sdxlbase/time/sampletest_sdxlbase_a_city_Season_spring_Give_me.png,/work/bba4287/output/sdv15/time/sampletest_sdv15_a_city_Season_spring_Give_me.png,1,1,1,1,1,1,1,1,1,1.0,"Is there a city in the image? Please provide a clear, concise yes or no answer; Is the city in the image shown in spring? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a city in europe in spring? Please provide a clear yes or no answer",1,1,1
Seasonality,Date,Give me,09/05/1865,,a city,Give me a photorealistic image of a city in europe on 09/05/1865 ,2,(imperative) a photorealistic image of (place) in Europe (temporalvalue/daytimevalue),"golden,leaves,colored leaves,orange leaves,warm-hued landscape,golden,leaves,colored leaves,orange leaves,warm-hued landscape",/work/bba4287/output/sdxlbase/time/sampletest_a_city_Date_09_05_1865_Give_me.png,/work/bba4287/output/sdxlTurbo/samples/time/sampletest_sdxlturbo_a_city_Date_09_05_1865_Give_me.png,/work/bba4287/output/sdxlbase/time/sampletest_sdxlbase_a_city_Date_09_05_1865_Give_me.png,/work/bba4287/output/sdv15/time/sampletest_sdv15_a_city_Date_09_05_1865_Give_me.png,1,1,1,1,0,0,1,0,0,0.5,"Is there a city in the image? Please provide a clear, concise yes or no answer; Is the city in the image shown on 09/05/1865? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a city in europe on 09/05/1865? Please provide a clear yes or no answer",1,0,0
Seasonality,Date,Generate,07/09/1853,,a city,Generate a photorealistic image of a city in europe on 07/09/1853 ,2,(imperative) a photorealistic image of (place) in Europe (temporalvalue/daytimevalue),"sunny,bright,green,warm,sunshine,greenery,warmth,blue skies,bright sunshine,sunny,bright,green,warm,sunshine,greenery,warmth,blue skies,bright sunshine",/work/bba4287/output/sdxlbase/time/sampletest_a_city_Date_07_09_1853_Generate.png,/work/bba4287/output/sdxlTurbo/samples/time/sampletest_sdxlturbo_a_city_Date_07_09_1853_Generate.png,/work/bba4287/output/sdxlbase/time/sampletest_sdxlbase_a_city_Date_07_09_1853_Generate.png,/work/bba4287/output/sdv15/time/sampletest_sdv15_a_city_Date_07_09_1853_Generate.png,1,0,0,1,1,1,1,0,0,0.5,"Is there a city in the image? Please provide a clear, concise yes or no answer; Is the city in the image shown on 07/09/1853? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a city in europe on 07/09/1853? Please provide a clear yes or no answer",0,1,0
Seasonality,Date,Create,08/01/1998,,a city,Create a photorealistic image of a city in europe on 08/01/1998 ,2,(imperative) a photorealistic image of (place) in Europe (temporalvalue/daytimevalue),"sunny,bright,green,warm,sunshine,greenery,warmth,blue skies,bright sunshine,sunny,bright,green,warm,sunshine,greenery,warmth,blue skies,bright sunshine",/work/bba4287/output/sdxlbase/time/sampletest_a_city_Date_08_01_1998_Create.png,/work/bba4287/output/sdxlTurbo/samples/time/sampletest_sdxlturbo_a_city_Date_08_01_1998_Create.png,/work/bba4287/output/sdxlbase/time/sampletest_sdxlbase_a_city_Date_08_01_1998_Create.png,/work/bba4287/output/sdv15/time/sampletest_sdv15_a_city_Date_08_01_1998_Create.png,1,1,1,1,1,0,1,1,0,0.8333333333333334,"Is there a city in the image? Please provide a clear, concise yes or no answer; Is the city in the image shown on 08/01/1998? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a city in europe on 08/01/1998? Please provide a clear yes or no answer",1,1,1
Seasonality,Date,Produce,01/26/1811,,a city,Produce a photorealistic image of a city in europe on 01/26/1811 ,2,(imperative) a photorealistic image of (place) in Europe (temporalvalue/daytimevalue),"frosty,snowy,icy,snow,ice,frost,frosty and icy,frosty,snowy,icy,snow,ice,frost,frosty and icy",/work/bba4287/output/sdxlbase/time/sampletest_a_city_Date_01_26_1811_Produce.png,/work/bba4287/output/sdxlTurbo/samples/time/sampletest_sdxlturbo_a_city_Date_01_26_1811_Produce.png,/work/bba4287/output/sdxlbase/time/sampletest_sdxlbase_a_city_Date_01_26_1811_Produce.png,/work/bba4287/output/sdv15/time/sampletest_sdv15_a_city_Date_01_26_1811_Produce.png,1,0,1,1,0,0,1,0,0,0.3333333333333333,"Is there a city in the image? Please provide a clear, concise yes or no answer; Is the city in the image shown on 01/26/1811? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a city in europe on 01/26/1811? Please provide a clear yes or no answer",0,0,0
Seasonality,Month,Create,june,,a city,Create a photorealistic image of a city in europe in june ,2,(imperative) a photorealistic image of (place) in Europe (temporalvalue/daytimevalue),"sunny,bright,green,warm,sunshine,greenery,warmth,blue skies,bright sunshine,sunny,bright,green,warm,sunshine,greenery,warmth,blue skies,bright sunshine",/work/bba4287/output/sdxlbase/time/sampletest_a_city_Month_june_Create.png,/work/bba4287/output/sdxlTurbo/samples/time/sampletest_sdxlturbo_a_city_Month_june_Create.png,/work/bba4287/output/sdxlbase/time/sampletest_sdxlbase_a_city_Month_june_Create.png,/work/bba4287/output/sdv15/time/sampletest_sdv15_a_city_Month_june_Create.png,1,1,1,1,1,0,1,1,0,0.8333333333333334,"Is there a city in the image? Please provide a clear, concise yes or no answer; Is the city in the image shown in june? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a city in europe in june? Please provide a clear yes or no answer",1,1,1
Seasonality,Date,Give me,01/02/1879,,a city,Give me a photorealistic image of a city in europe on 01/02/1879 ,2,(imperative) a photorealistic image of (place) in Europe (temporalvalue/daytimevalue),"frosty,snowy,icy,snow,ice,frost,frosty and icy,frosty,snowy,icy,snow,ice,frost,frosty and icy",/work/bba4287/output/sdxlbase/time/sampletest_a_city_Date_01_02_1879_Give_me.png,/work/bba4287/output/sdxlTurbo/samples/time/sampletest_sdxlturbo_a_city_Date_01_02_1879_Give_me.png,/work/bba4287/output/sdxlbase/time/sampletest_sdxlbase_a_city_Date_01_02_1879_Give_me.png,/work/bba4287/output/sdv15/time/sampletest_sdv15_a_city_Date_01_02_1879_Give_me.png,1,0,0,1,0,1,1,0,0,0.3333333333333333,"Is there a city in the image? Please provide a clear, concise yes or no answer; Is the city in the image shown on 01/02/1879? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a city in europe on 01/02/1879? Please provide a clear yes or no answer",0,0,0
Seasonality,Date,Produce,05/30/1942,,a city,Produce a photorealistic image of a city in europe on 05/30/1942 ,2,(imperative) a photorealistic image of (place) in Europe (temporalvalue/daytimevalue),"blooming,lush,blossoming,green,greenery,flowers,bloom,fresh greenery,trees and plants covered in buds and blossoms,nature's renewal,blooming,lush,blossoming,green,greenery,flowers,bloom,fresh greenery,trees and plants covered in buds and blossoms,nature's renewal",/work/bba4287/output/sdxlbase/time/sampletest_a_city_Date_05_30_1942_Produce.png,/work/bba4287/output/sdxlTurbo/samples/time/sampletest_sdxlturbo_a_city_Date_05_30_1942_Produce.png,/work/bba4287/output/sdxlbase/time/sampletest_sdxlbase_a_city_Date_05_30_1942_Produce.png,/work/bba4287/output/sdv15/time/sampletest_sdv15_a_city_Date_05_30_1942_Produce.png,1,0,1,1,1,0,1,0,1,0.5833333333333334,"Is there a city in the image? Please provide a clear, concise yes or no answer; Is the city in the image shown on 05/30/1942? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a city in europe on 05/30/1942? Please provide a clear yes or no answer",0,1,0
Seasonality,Date,Give me,11/10/1985,,a city,Give me a photorealistic image of a city in europe on 11/10/1985 ,2,(imperative) a photorealistic image of (place) in Europe (temporalvalue/daytimevalue),"golden,leaves,colored leaves,orange leaves,warm-hued landscape,golden,leaves,colored leaves,orange leaves,warm-hued landscape",/work/bba4287/output/sdxlbase/time/sampletest_a_city_Date_11_10_1985_Give_me.png,/work/bba4287/output/sdxlTurbo/samples/time/sampletest_sdxlturbo_a_city_Date_11_10_1985_Give_me.png,/work/bba4287/output/sdxlbase/time/sampletest_sdxlbase_a_city_Date_11_10_1985_Give_me.png,/work/bba4287/output/sdv15/time/sampletest_sdv15_a_city_Date_11_10_1985_Give_me.png,1,0,1,1,1,0,1,0,0,0.5,"Is there a city in the image? Please provide a clear, concise yes or no answer; Is the city in the image shown on 11/10/1985? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a city in europe on 11/10/1985? Please provide a clear yes or no answer",0,1,0
Seasonality,Date,Create,12/14/1868,,a city,Create a photorealistic image of a city in europe on 12/14/1868 ,2,(imperative) a photorealistic image of (place) in Europe (temporalvalue/daytimevalue),"frosty,snowy,icy,snow,ice,frost,frosty and icy,frosty,snowy,icy,snow,ice,frost,frosty and icy",/work/bba4287/output/sdxlbase/time/sampletest_a_city_Date_12_14_1868_Create.png,/work/bba4287/output/sdxlTurbo/samples/time/sampletest_sdxlturbo_a_city_Date_12_14_1868_Create.png,/work/bba4287/output/sdxlbase/time/sampletest_sdxlbase_a_city_Date_12_14_1868_Create.png,/work/bba4287/output/sdv15/time/sampletest_sdv15_a_city_Date_12_14_1868_Create.png,1,0,1,1,0,1,1,0,0,0.4166666666666667,"Is there a city in the image? Please provide a clear, concise yes or no answer; Is the city in the image shown on 12/14/1868? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a city in europe on 12/14/1868? Please provide a clear yes or no answer",0,0,0
Seasonality,Date,Generate,09/30/1939,,a city,Generate a photorealistic image of a city in europe on 09/30/1939 ,2,(imperative) a photorealistic image of (place) in Europe (temporalvalue/daytimevalue),"golden,leaves,colored leaves,orange leaves,warm-hued landscape,golden,leaves,colored leaves,orange leaves,warm-hued landscape",/work/bba4287/output/sdxlbase/time/sampletest_a_city_Date_09_30_1939_Generate.png,/work/bba4287/output/sdxlTurbo/samples/time/sampletest_sdxlturbo_a_city_Date_09_30_1939_Generate.png,/work/bba4287/output/sdxlbase/time/sampletest_sdxlbase_a_city_Date_09_30_1939_Generate.png,/work/bba4287/output/sdv15/time/sampletest_sdv15_a_city_Date_09_30_1939_Generate.png,1,0,0,1,0,1,1,0,0,0.3333333333333333,"Is there a city in the image? Please provide a clear, concise yes or no answer; Is the city in the image shown on 09/30/1939? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a city in europe on 09/30/1939? Please provide a clear yes or no answer",0,0,0
Seasonality,Date,Give me,02/07/1811,,a city,Give me a photorealistic image of a city in europe on 02/07/1811 ,2,(imperative) a photorealistic image of (place) in Europe (temporalvalue/daytimevalue),"frosty,snowy,icy,snow,ice,frost,frosty and icy,frosty,snowy,icy,snow,ice,frost,frosty and icy",/work/bba4287/output/sdxlbase/time/sampletest_a_city_Date_02_07_1811_Give_me.png,/work/bba4287/output/sdxlTurbo/samples/time/sampletest_sdxlturbo_a_city_Date_02_07_1811_Give_me.png,/work/bba4287/output/sdxlbase/time/sampletest_sdxlbase_a_city_Date_02_07_1811_Give_me.png,/work/bba4287/output/sdv15/time/sampletest_sdv15_a_city_Date_02_07_1811_Give_me.png,1,0,1,1,0,1,1,0,0,0.4166666666666667,"Is there a city in the image? Please provide a clear, concise yes or no answer; Is the city in the image shown on 02/07/1811? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a city in europe on 02/07/1811? Please provide a clear yes or no answer",0,0,0
Seasonality,Date,Produce,07/15/1785,,a lake,Produce a photorealistic image of a lake in europe on 07/15/1785 ,2,(imperative) a photorealistic image of (place) in Europe (temporalvalue/daytimevalue),"sunny,bright,green,warm,sunshine,greenery,warmth,blue skies,bright sunshine,sunny,bright,green,warm,sunshine,greenery,warmth,blue skies,bright sunshine",/work/bba4287/output/sdxlbase/time/sampletest_a_lake_Date_07_15_1785_Produce.png,/work/bba4287/output/sdxlTurbo/samples/time/sampletest_sdxlturbo_a_lake_Date_07_15_1785_Produce.png,/work/bba4287/output/sdxlbase/time/sampletest_sdxlbase_a_lake_Date_07_15_1785_Produce.png,/work/bba4287/output/sdv15/time/sampletest_sdv15_a_lake_Date_07_15_1785_Produce.png,1,0,1,1,1,1,1,1,0,0.75,"Is there a lake in the image? Please provide a clear, concise yes or no answer; Is the lake in the image shown on 07/15/1785? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a lake in europe on 07/15/1785? Please provide a clear yes or no answer",0,1,1
Seasonality,Date,Give me,09/06/1728,,a lake,Give me a photorealistic image of a lake in europe on 09/06/1728 ,2,(imperative) a photorealistic image of (place) in Europe (temporalvalue/daytimevalue),"golden,leaves,colored leaves,orange leaves,warm-hued landscape,golden,leaves,colored leaves,orange leaves,warm-hued landscape",/work/bba4287/output/sdxlbase/time/sampletest_a_lake_Date_09_06_1728_Give_me.png,/work/bba4287/output/sdxlTurbo/samples/time/sampletest_sdxlturbo_a_lake_Date_09_06_1728_Give_me.png,/work/bba4287/output/sdxlbase/time/sampletest_sdxlbase_a_lake_Date_09_06_1728_Give_me.png,/work/bba4287/output/sdv15/time/sampletest_sdv15_a_lake_Date_09_06_1728_Give_me.png,1,0,1,1,0,1,1,0,1,0.5,"Is there a lake in the image? Please provide a clear, concise yes or no answer; Is the lake in the image shown on 09/06/1728? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a lake in europe on 09/06/1728? Please provide a clear yes or no answer",0,0,0
Seasonality,Date,Generate,04/16/1859,,a lake,Generate a photorealistic image of a lake in europe on 04/16/1859 ,2,(imperative) a photorealistic image of (place) in Europe (temporalvalue/daytimevalue),"blooming,lush,blossoming,green,greenery,flowers,bloom,fresh greenery,trees and plants covered in buds and blossoms,nature's renewal,blooming,lush,blossoming,green,greenery,flowers,bloom,fresh greenery,trees and plants covered in buds and blossoms,nature's renewal",/work/bba4287/output/sdxlbase/time/sampletest_a_lake_Date_04_16_1859_Generate.png,/work/bba4287/output/sdxlTurbo/samples/time/sampletest_sdxlturbo_a_lake_Date_04_16_1859_Generate.png,/work/bba4287/output/sdxlbase/time/sampletest_sdxlbase_a_lake_Date_04_16_1859_Generate.png,/work/bba4287/output/sdv15/time/sampletest_sdv15_a_lake_Date_04_16_1859_Generate.png,1,0,1,1,0,0,1,0,0,0.3333333333333333,"Is there a lake in the image? Please provide a clear, concise yes or no answer; Is the lake in the image shown on 04/16/1859? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a lake in europe on 04/16/1859? Please provide a clear yes or no answer",0,0,0
Seasonality,Date,Generate,07/08/1922,,a lake,Generate a photorealistic image of a lake in europe on 07/08/1922 ,2,(imperative) a photorealistic image of (place) in Europe (temporalvalue/daytimevalue),"sunny,bright,green,warm,sunshine,greenery,warmth,blue skies,bright sunshine,sunny,bright,green,warm,sunshine,greenery,warmth,blue skies,bright sunshine",/work/bba4287/output/sdxlbase/time/sampletest_a_lake_Date_07_08_1922_Generate.png,/work/bba4287/output/sdxlTurbo/samples/time/sampletest_sdxlturbo_a_lake_Date_07_08_1922_Generate.png,/work/bba4287/output/sdxlbase/time/sampletest_sdxlbase_a_lake_Date_07_08_1922_Generate.png,/work/bba4287/output/sdv15/time/sampletest_sdv15_a_lake_Date_07_08_1922_Generate.png,1,0,1,1,1,1,1,0,0,0.5833333333333334,"Is there a lake in the image? Please provide a clear, concise yes or no answer; Is the lake in the image shown on 07/08/1922? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a lake in europe on 07/08/1922? Please provide a clear yes or no answer",0,1,0
Seasonality,Season,Give me,spring,,a lake,Give me a photorealistic image of a lake in europe in spring ,1,(imperative) a photorealistic image of (place) in Europe (temporalvalue/daytimevalue),"blooming,lush,blossoming,green,greenery,flowers,bloom,fresh greenery,trees and plants covered in buds and blossoms,nature's renewal,blooming,lush,blossoming,green,greenery,flowers,bloom,fresh greenery,trees and plants covered in buds and blossoms,nature's renewal",/work/bba4287/output/sdxlbase/time/sampletest_a_lake_Season_spring_Give_me.png,/work/bba4287/output/sdxlTurbo/samples/time/sampletest_sdxlturbo_a_lake_Season_spring_Give_me.png,/work/bba4287/output/sdxlbase/time/sampletest_sdxlbase_a_lake_Season_spring_Give_me.png,/work/bba4287/output/sdv15/time/sampletest_sdv15_a_lake_Season_spring_Give_me.png,1,1,1,1,1,1,1,1,1,1.0,"Is there a lake in the image? Please provide a clear, concise yes or no answer; Is the lake in the image shown in spring? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a lake in europe in spring? Please provide a clear yes or no answer",1,1,1
Seasonality,Date,Give me,09/05/1865,,a lake,Give me a photorealistic image of a lake in europe on 09/05/1865 ,2,(imperative) a photorealistic image of (place) in Europe (temporalvalue/daytimevalue),"golden,leaves,colored leaves,orange leaves,warm-hued landscape,golden,leaves,colored leaves,orange leaves,warm-hued landscape",/work/bba4287/output/sdxlbase/time/sampletest_a_lake_Date_09_05_1865_Give_me.png,/work/bba4287/output/sdxlTurbo/samples/time/sampletest_sdxlturbo_a_lake_Date_09_05_1865_Give_me.png,/work/bba4287/output/sdxlbase/time/sampletest_sdxlbase_a_lake_Date_09_05_1865_Give_me.png,/work/bba4287/output/sdv15/time/sampletest_sdv15_a_lake_Date_09_05_1865_Give_me.png,1,0,0,1,1,0,1,1,0,0.5833333333333334,"Is there a lake in the image? Please provide a clear, concise yes or no answer; Is the lake in the image shown on 09/05/1865? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a lake in europe on 09/05/1865? Please provide a clear yes or no answer",0,1,1
Seasonality,Date,Generate,07/09/1853,,a lake,Generate a photorealistic image of a lake in europe on 07/09/1853 ,2,(imperative) a photorealistic image of (place) in Europe (temporalvalue/daytimevalue),"sunny,bright,green,warm,sunshine,greenery,warmth,blue skies,bright sunshine,sunny,bright,green,warm,sunshine,greenery,warmth,blue skies,bright sunshine",/work/bba4287/output/sdxlbase/time/sampletest_a_lake_Date_07_09_1853_Generate.png,/work/bba4287/output/sdxlTurbo/samples/time/sampletest_sdxlturbo_a_lake_Date_07_09_1853_Generate.png,/work/bba4287/output/sdxlbase/time/sampletest_sdxlbase_a_lake_Date_07_09_1853_Generate.png,/work/bba4287/output/sdv15/time/sampletest_sdv15_a_lake_Date_07_09_1853_Generate.png,1,1,1,1,1,1,1,0,0,0.75,"Is there a lake in the image? Please provide a clear, concise yes or no answer; Is the lake in the image shown on 07/09/1853? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a lake in europe on 07/09/1853? Please provide a clear yes or no answer",1,1,0
Seasonality,Date,Create,08/01/1998,,a lake,Create a photorealistic image of a lake in europe on 08/01/1998 ,2,(imperative) a photorealistic image of (place) in Europe (temporalvalue/daytimevalue),"sunny,bright,green,warm,sunshine,greenery,warmth,blue skies,bright sunshine,sunny,bright,green,warm,sunshine,greenery,warmth,blue skies,bright sunshine",/work/bba4287/output/sdxlbase/time/sampletest_a_lake_Date_08_01_1998_Create.png,/work/bba4287/output/sdxlTurbo/samples/time/sampletest_sdxlturbo_a_lake_Date_08_01_1998_Create.png,/work/bba4287/output/sdxlbase/time/sampletest_sdxlbase_a_lake_Date_08_01_1998_Create.png,/work/bba4287/output/sdv15/time/sampletest_sdv15_a_lake_Date_08_01_1998_Create.png,1,1,1,1,1,1,1,1,0,0.9166666666666666,"Is there a lake in the image? Please provide a clear, concise yes or no answer; Is the lake in the image shown on 08/01/1998? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a lake in europe on 08/01/1998? Please provide a clear yes or no answer",1,1,1
Seasonality,Date,Produce,01/26/1811,,a lake,Produce a photorealistic image of a lake in europe on 01/26/1811 ,2,(imperative) a photorealistic image of (place) in Europe (temporalvalue/daytimevalue),"frosty,snowy,icy,snow,ice,frost,frosty and icy,frosty,snowy,icy,snow,ice,frost,frosty and icy",/work/bba4287/output/sdxlbase/time/sampletest_a_lake_Date_01_26_1811_Produce.png,/work/bba4287/output/sdxlTurbo/samples/time/sampletest_sdxlturbo_a_lake_Date_01_26_1811_Produce.png,/work/bba4287/output/sdxlbase/time/sampletest_sdxlbase_a_lake_Date_01_26_1811_Produce.png,/work/bba4287/output/sdv15/time/sampletest_sdv15_a_lake_Date_01_26_1811_Produce.png,1,0,1,1,0,1,1,0,0,0.4166666666666667,"Is there a lake in the image? Please provide a clear, concise yes or no answer; Is the lake in the image shown on 01/26/1811? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a lake in europe on 01/26/1811? Please provide a clear yes or no answer",0,0,0
Seasonality,Month,Create,june,,a lake,Create a photorealistic image of a lake in europe in june ,2,(imperative) a photorealistic image of (place) in Europe (temporalvalue/daytimevalue),"sunny,bright,green,warm,sunshine,greenery,warmth,blue skies,bright sunshine,sunny,bright,green,warm,sunshine,greenery,warmth,blue skies,bright sunshine",/work/bba4287/output/sdxlbase/time/sampletest_a_lake_Month_june_Create.png,/work/bba4287/output/sdxlTurbo/samples/time/sampletest_sdxlturbo_a_lake_Month_june_Create.png,/work/bba4287/output/sdxlbase/time/sampletest_sdxlbase_a_lake_Month_june_Create.png,/work/bba4287/output/sdv15/time/sampletest_sdv15_a_lake_Month_june_Create.png,1,1,0,1,1,1,1,1,0,0.8333333333333334,"Is there a lake in the image? Please provide a clear, concise yes or no answer; Is the lake in the image shown in june? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a lake in europe in june? Please provide a clear yes or no answer",1,1,1
