name,lifespan,anAge,prompttemplate,promptcategory,imperative,prompt,difficulty,promptedage,goldenrecordImages,expectedValue,testImage,testImage_sdxlbase,testImage_sdxlturbo,testImage_sdv15,annotation_verdict_subject_present_1_sdxlturbo,annotation_verdict_Temp_Know_1_sdxlturbo,annotation_verdict_visual_err_1_sdxlturbo,annotation_verdict_subject_present_1_sdxlbase,annotation_verdict_Temp_Know_1_sdxlbase,annotation_verdict_visual_err_1_sdxlbase,annotation_verdict_subject_present_1_sdv15,annotation_verdict_Temp_Know_1_sdv15,annotation_verdict_visual_err_1_sdv15,annotationAverage,promptQuestions,annotation_verdict_final_1_sdxlturbo,annotation_verdict_final_1_sdxlbase,annotation_verdict_final_1_sdv15
Gray Wolf,13,20.6,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Generate,Generate a photorealistic image of a Gray Wolf that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Eurasian%20wolf%202.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Wolf%20passant%20%28heraldry%29.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Eurasian%20wolf.JPG","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence",/work/bba4287/output/samples/animals/sampletest_Gray_Wolf_1_month_Generate.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Gray_Wolf_1_month_Generate.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Gray_Wolf_1_month_Generate.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Gray_Wolf_1_month_Generate.png,1,0,1,1,0,1,1,0,0,0.4166666666666667,"Is there a Gray Wolf in the image? Please provide a clear, concise yes or no answer; Is the Gray Wolf in the image 1 month old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Gray Wolf that is 1 month old? Please provide a clear yes or no answer",0,0,0
Gray Wolf,13,20.6,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Give me,Give me a photorealistic image of a Gray Wolf that is 10 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Eurasian%20wolf%202.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Wolf%20passant%20%28heraldry%29.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Eurasian%20wolf.JPG","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin",/work/bba4287/output/samples/animals/sampletest_Gray_Wolf_lifespan*0.8_Give_me.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Gray_Wolf_lifespan*0.8_Give_me.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Gray_Wolf_lifespan*0.8_Give_me.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Gray_Wolf_lifespan*0.8_Give_me.png,1,0,1,1,1,1,1,1,0,0.75,"Is there a Gray Wolf in the image? Please provide a clear, concise yes or no answer; Is the Gray Wolf in the image 10 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Gray Wolf that is 10 years old? Please provide a clear yes or no answer",0,1,1
Gray Wolf,13,20.6,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Generate,Generate a photorealistic image of a Gray Wolf that is 26 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Eurasian%20wolf%202.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Wolf%20passant%20%28heraldry%29.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Eurasian%20wolf.JPG","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality",/work/bba4287/output/samples/animals/sampletest_Gray_Wolf_lifespan*2_Generate.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Gray_Wolf_lifespan*2_Generate.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Gray_Wolf_lifespan*2_Generate.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Gray_Wolf_lifespan*2_Generate.png,1,0,1,1,0,1,1,0,0,0.4166666666666667,"Is there a Gray Wolf in the image? Please provide a clear, concise yes or no answer; Is the Gray Wolf in the image 26 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Gray Wolf that is 26 years old? Please provide a clear yes or no answer",0,0,0
Hartebeest,15,22.5,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Generate,Generate a photorealistic image of a Hartebeest that is 7 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Alcelaphus%20buselaphus%2C%20Ngorongoro%2C%20Tanzania.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Coke%27s%20Hartebeest%2C%20running.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life",/work/bba4287/output/samples/animals/sampletest_Hartebeest_0.5*lifespan_Generate.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Hartebeest_0.5*lifespan_Generate.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Hartebeest_0.5*lifespan_Generate.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Hartebeest_0.5*lifespan_Generate.png,1,1,1,1,1,1,0,0,0,0.6666666666666666,"Is there a Hartebeest in the image? Please provide a clear, concise yes or no answer; Is the Hartebeest in the image 7 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Hartebeest that is 7 years old? Please provide a clear yes or no answer",1,1,0
Hartebeest,15,22.5,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Create,Create a photorealistic image of a Hartebeest that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Alcelaphus%20buselaphus%2C%20Ngorongoro%2C%20Tanzania.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Coke%27s%20Hartebeest%2C%20running.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence",/work/bba4287/output/samples/animals/sampletest_Hartebeest_1_month_Create.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Hartebeest_1_month_Create.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Hartebeest_1_month_Create.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Hartebeest_1_month_Create.png,1,0,1,1,0,1,1,0,0,0.4166666666666667,"Is there a Hartebeest in the image? Please provide a clear, concise yes or no answer; Is the Hartebeest in the image 1 month old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Hartebeest that is 1 month old? Please provide a clear yes or no answer",0,0,0
Hartebeest,15,22.5,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Generate,Generate a photorealistic image of a Hartebeest that is 12 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Alcelaphus%20buselaphus%2C%20Ngorongoro%2C%20Tanzania.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Coke%27s%20Hartebeest%2C%20running.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin",/work/bba4287/output/samples/animals/sampletest_Hartebeest_lifespan*0.8_Generate.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Hartebeest_lifespan*0.8_Generate.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Hartebeest_lifespan*0.8_Generate.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Hartebeest_lifespan*0.8_Generate.png,1,0,0,1,0,1,0,0,0,0.25,"Is there a Hartebeest in the image? Please provide a clear, concise yes or no answer; Is the Hartebeest in the image 12 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Hartebeest that is 12 years old? Please provide a clear yes or no answer",0,0,0
Hartebeest,15,22.5,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Produce,Produce a photorealistic image of a Hartebeest that is 30 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Alcelaphus%20buselaphus%2C%20Ngorongoro%2C%20Tanzania.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Coke%27s%20Hartebeest%2C%20running.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality",/work/bba4287/output/samples/animals/sampletest_Hartebeest_lifespan*2_Produce.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Hartebeest_lifespan*2_Produce.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Hartebeest_lifespan*2_Produce.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Hartebeest_lifespan*2_Produce.png,1,0,1,1,1,1,0,0,0,0.5,"Is there a Hartebeest in the image? Please provide a clear, concise yes or no answer; Is the Hartebeest in the image 30 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Hartebeest that is 30 years old? Please provide a clear yes or no answer",0,1,0
Himalayan Brown Bear,25,,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Give me,Give me a photorealistic image of a Himalayan Brown Bear that is 12 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Medv%C4%9Bd%20plav%C3%BD%20%28Ursus%20arctos%20isabellinus%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ursus%20arctos%20isabellinus%20%28in%20Perm%20Zoo%29.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life",/work/bba4287/output/samples/animals/sampletest_Himalayan_Brown_Bear_0.5*lifespan_Give_me.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Himalayan_Brown_Bear_0.5*lifespan_Give_me.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Himalayan_Brown_Bear_0.5*lifespan_Give_me.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Himalayan_Brown_Bear_0.5*lifespan_Give_me.png,1,1,0,1,1,1,0,0,0,0.5833333333333334,"Is there a Himalayan Brown Bear in the image? Please provide a clear, concise yes or no answer; Is the Himalayan Brown Bear in the image 12 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Himalayan Brown Bear that is 12 years old? Please provide a clear yes or no answer",1,1,0
Himalayan Brown Bear,25,,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Produce,Produce a photorealistic image of a Himalayan Brown Bear that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Medv%C4%9Bd%20plav%C3%BD%20%28Ursus%20arctos%20isabellinus%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ursus%20arctos%20isabellinus%20%28in%20Perm%20Zoo%29.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence",/work/bba4287/output/samples/animals/sampletest_Himalayan_Brown_Bear_1_month_Produce.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Himalayan_Brown_Bear_1_month_Produce.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Himalayan_Brown_Bear_1_month_Produce.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Himalayan_Brown_Bear_1_month_Produce.png,1,1,1,1,1,0,1,1,0,0.8333333333333334,"Is there a Himalayan Brown Bear in the image? Please provide a clear, concise yes or no answer; Is the Himalayan Brown Bear in the image 1 month old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Himalayan Brown Bear that is 1 month old? Please provide a clear yes or no answer",1,1,1
Himalayan Brown Bear,25,,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Give me,Give me a photorealistic image of a Himalayan Brown Bear that is 20 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Medv%C4%9Bd%20plav%C3%BD%20%28Ursus%20arctos%20isabellinus%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ursus%20arctos%20isabellinus%20%28in%20Perm%20Zoo%29.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin",/work/bba4287/output/samples/animals/sampletest_Himalayan_Brown_Bear_lifespan*0.8_Give_me.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Himalayan_Brown_Bear_lifespan*0.8_Give_me.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Himalayan_Brown_Bear_lifespan*0.8_Give_me.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Himalayan_Brown_Bear_lifespan*0.8_Give_me.png,1,1,0,1,0,1,1,0,0,0.5,"Is there a Himalayan Brown Bear in the image? Please provide a clear, concise yes or no answer; Is the Himalayan Brown Bear in the image 20 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Himalayan Brown Bear that is 20 years old? Please provide a clear yes or no answer",1,0,0
Himalayan Brown Bear,25,,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Produce,Produce a photorealistic image of a Himalayan Brown Bear that is 50 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Medv%C4%9Bd%20plav%C3%BD%20%28Ursus%20arctos%20isabellinus%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ursus%20arctos%20isabellinus%20%28in%20Perm%20Zoo%29.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality",/work/bba4287/output/samples/animals/sampletest_Himalayan_Brown_Bear_lifespan*2_Produce.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Himalayan_Brown_Bear_lifespan*2_Produce.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Himalayan_Brown_Bear_lifespan*2_Produce.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Himalayan_Brown_Bear_lifespan*2_Produce.png,1,0,1,1,0,1,1,0,0,0.4166666666666667,"Is there a Himalayan Brown Bear in the image? Please provide a clear, concise yes or no answer; Is the Himalayan Brown Bear in the image 50 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Himalayan Brown Bear that is 50 years old? Please provide a clear yes or no answer",0,0,0
Kinkajou,25,38.4,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Create,Create a photorealistic image of a Kinkajou that is 12 years old,1,0.5*lifespan,http://commons.wikimedia.org/wiki/Special:FilePath/Potos%20flavus%20%2822985770100%29.jpg,"mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life",/work/bba4287/output/samples/animals/sampletest_Kinkajou_0.5*lifespan_Create.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Kinkajou_0.5*lifespan_Create.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Kinkajou_0.5*lifespan_Create.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Kinkajou_0.5*lifespan_Create.png,1,1,1,1,1,1,1,1,0,0.9166666666666666,"Is there a Kinkajou in the image? Please provide a clear, concise yes or no answer; Is the Kinkajou in the image 12 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Kinkajou that is 12 years old? Please provide a clear yes or no answer",1,1,1
Kinkajou,25,38.4,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Create,Create a photorealistic image of a Kinkajou that is 1 month old,1,1 month,http://commons.wikimedia.org/wiki/Special:FilePath/Potos%20flavus%20%2822985770100%29.jpg,"tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence",/work/bba4287/output/samples/animals/sampletest_Kinkajou_1_month_Create.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Kinkajou_1_month_Create.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Kinkajou_1_month_Create.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Kinkajou_1_month_Create.png,1,0,1,1,1,0,1,1,0,0.6666666666666666,"Is there a Kinkajou in the image? Please provide a clear, concise yes or no answer; Is the Kinkajou in the image 1 month old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Kinkajou that is 1 month old? Please provide a clear yes or no answer",0,1,1
Kinkajou,25,38.4,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Produce,Produce a photorealistic image of a Kinkajou that is 20 years old,1,lifespan*0.8,http://commons.wikimedia.org/wiki/Special:FilePath/Potos%20flavus%20%2822985770100%29.jpg,"elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin",/work/bba4287/output/samples/animals/sampletest_Kinkajou_lifespan*0.8_Produce.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Kinkajou_lifespan*0.8_Produce.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Kinkajou_lifespan*0.8_Produce.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Kinkajou_lifespan*0.8_Produce.png,1,0,1,1,0,1,1,0,0,0.4166666666666667,"Is there a Kinkajou in the image? Please provide a clear, concise yes or no answer; Is the Kinkajou in the image 20 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Kinkajou that is 20 years old? Please provide a clear yes or no answer",0,0,0
Kinkajou,25,38.4,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Give me,Give me a photorealistic image of a Kinkajou that is 50 years old,2,lifespan*2,http://commons.wikimedia.org/wiki/Special:FilePath/Potos%20flavus%20%2822985770100%29.jpg,"lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality",/work/bba4287/output/samples/animals/sampletest_Kinkajou_lifespan*2_Give_me.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Kinkajou_lifespan*2_Give_me.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Kinkajou_lifespan*2_Give_me.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Kinkajou_lifespan*2_Give_me.png,1,0,1,1,0,1,1,0,0,0.4166666666666667,"Is there a Kinkajou in the image? Please provide a clear, concise yes or no answer; Is the Kinkajou in the image 50 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Kinkajou that is 50 years old? Please provide a clear yes or no answer",0,0,0
Nilgai,21,21.7,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Give me,Give me a photorealistic image of a Nilgai that is 10 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Nilgai%20%28Boselaphus%20tragocamelus%29%20male.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Female%20neelgai%201%20gir%202006%20karthick.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life",/work/bba4287/output/samples/animals/sampletest_Nilgai_0.5*lifespan_Give_me.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Nilgai_0.5*lifespan_Give_me.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Nilgai_0.5*lifespan_Give_me.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Nilgai_0.5*lifespan_Give_me.png,0,0,0,1,1,0,1,1,0,0.5,"Is there a Nilgai in the image? Please provide a clear, concise yes or no answer; Is the Nilgai in the image 10 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Nilgai that is 10 years old? Please provide a clear yes or no answer",0,1,1
Nilgai,21,21.7,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Create,Create a photorealistic image of a Nilgai that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Nilgai%20%28Boselaphus%20tragocamelus%29%20male.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Female%20neelgai%201%20gir%202006%20karthick.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence",/work/bba4287/output/samples/animals/sampletest_Nilgai_1_month_Create.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Nilgai_1_month_Create.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Nilgai_1_month_Create.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Nilgai_1_month_Create.png,0,0,1,0,0,1,0,0,0,0.16666666666666666,"Is there a Nilgai in the image? Please provide a clear, concise yes or no answer; Is the Nilgai in the image 1 month old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Nilgai that is 1 month old? Please provide a clear yes or no answer",0,0,0
Nilgai,21,21.7,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Give me,Give me a photorealistic image of a Nilgai that is 16 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Nilgai%20%28Boselaphus%20tragocamelus%29%20male.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Female%20neelgai%201%20gir%202006%20karthick.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin",/work/bba4287/output/samples/animals/sampletest_Nilgai_lifespan*0.8_Give_me.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Nilgai_lifespan*0.8_Give_me.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Nilgai_lifespan*0.8_Give_me.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Nilgai_lifespan*0.8_Give_me.png,0,0,0,0,0,1,0,0,0,0.08333333333333333,"Is there a Nilgai in the image? Please provide a clear, concise yes or no answer; Is the Nilgai in the image 16 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Nilgai that is 16 years old? Please provide a clear yes or no answer",0,0,0
Nilgai,21,21.7,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Produce,Produce a photorealistic image of a Nilgai that is 42 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Nilgai%20%28Boselaphus%20tragocamelus%29%20male.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Female%20neelgai%201%20gir%202006%20karthick.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality",/work/bba4287/output/samples/animals/sampletest_Nilgai_lifespan*2_Produce.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Nilgai_lifespan*2_Produce.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Nilgai_lifespan*2_Produce.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Nilgai_lifespan*2_Produce.png,0,0,0,0,0,0,0,0,0,0.0,"Is there a Nilgai in the image? Please provide a clear, concise yes or no answer; Is the Nilgai in the image 42 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Nilgai that is 42 years old? Please provide a clear yes or no answer",0,0,0
Opossum,4,8.9,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Generate,Generate a photorealistic image of an Opossum that is 2 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/AwesomePossum-AmericanOpossum.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Opossum%202.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life",/work/bba4287/output/samples/animals/sampletest_Opossum_0.5*lifespan_Generate.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Opossum_0.5*lifespan_Generate.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Opossum_0.5*lifespan_Generate.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Opossum_0.5*lifespan_Generate.png,1,1,1,0,0,0,1,1,0,0.5833333333333334,"Is there an Opossum in the image? Please provide a clear, concise yes or no answer; Is the Opossum in the image 2 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of an Opossum that is 2 years old? Please provide a clear yes or no answer",1,0,1
Opossum,4,8.9,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Generate,Generate a photorealistic image of an Opossum that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/AwesomePossum-AmericanOpossum.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Opossum%202.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence",/work/bba4287/output/samples/animals/sampletest_Opossum_1_month_Generate.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Opossum_1_month_Generate.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Opossum_1_month_Generate.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Opossum_1_month_Generate.png,1,0,1,0,0,1,0,0,0,0.25,"Is there an Opossum in the image? Please provide a clear, concise yes or no answer; Is the Opossum in the image 1 month old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of an Opossum that is 1 month old? Please provide a clear yes or no answer",0,0,0
