period,periodstart,periodend,year,imperative,prompttemplate,promptcategory,prompt,difficulty,goldenrecordImages,expectedValue,goldenrecordImagePath
Rococo,1700,1780,1732,Create,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Create a work of art that exemplifies a popular style in Western cultures during 1732,2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameBergeret.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameGrand.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg"
Rococo,1700,1780,1740,Create,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Create a work of art that exemplifies a popular style in Western cultures during 1740,2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameBergeret.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameGrand.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg"
Rococo,1700,1780,1740,Give me,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Give me a work of art that exemplifies a popular style in Western cultures during 1740,2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameBergeret.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameGrand.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg"
Rococo,1700,1780,1740,Generate,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Generate a work of art that exemplifies a popular style in Western cultures during 1740,2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameBergeret.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameGrand.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg"
Rococo,1700,1780,1740,Produce,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Produce a work of art that exemplifies a popular style in Western cultures during 1740,2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameBergeret.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameGrand.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg"
Rococo,1700,1780,1748,Give me,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Give me a work of art that exemplifies a popular style in Western cultures during 1748,2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameBergeret.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameGrand.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg"
Rococo,1700,1780,1748,Create,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Create a work of art that exemplifies a popular style in Western cultures during 1748,2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameBergeret.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameGrand.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg"
Rococo,1700,1780,1748,Generate,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Generate a work of art that exemplifies a popular style in Western cultures during 1748,2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameBergeret.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameGrand.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg"
Rococo,1700,1780,1748,Produce,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Produce a work of art that exemplifies a popular style in Western cultures during 1748,2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameBergeret.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameGrand.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg"
Rococo,1700,1780,1756,Create,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Create a work of art that exemplifies a popular style in Western cultures during 1756,2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameBergeret.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameGrand.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg"
Rococo,1700,1780,1756,Give me,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Give me a work of art that exemplifies a popular style in Western cultures during 1756,2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameBergeret.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameGrand.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg"
Rococo,1700,1780,1756,Generate,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Generate a work of art that exemplifies a popular style in Western cultures during 1756,2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameBergeret.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameGrand.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg"
Rococo,1700,1780,1756,Produce,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Produce a work of art that exemplifies a popular style in Western cultures during 1756,2,"https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=21152&viewType=detailView,https://www.nga.gov/collection/art-object-page.46303.html,https://collection.nationalmuseum.se:443/eMP/eMuseumPlus?service=ExternalInterface&module=collection&objectId=17773&viewType=detailView,https://www.nga.gov/collection/art-object-page.32681.html,https://www.metmuseum.org/art/collection/search/437898,https://www.nga.gov/collection/art-object-page.1160.html,https://www.metmuseum.org/art/collection/search/435739,https://emuseum.mfah.org/objects/46980/the-entrance-to-the-grand-canal-venice?,https://www.nga.gov/collection/art-object-page.32687.html,https://www.nga.gov/collection/art-object-page.102.html","ornamental,lavish,fluid,delicate,sensuous,lavishness,delicacy,elaborate ornamentation,intricate detailing,elegant and decorative aesthetics,lightness,curvaceous forms,themes of love,themes of nature,soft colors,asymmetrical designs,sculptural elements","/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheLadywiththeVeil.TheArtistsWifeMarieSuzanneGiroust.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/YoungGirlReading.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheTriumphofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameBergeret.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/MadameGrand.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheHon.Mrs.ThomasGraham.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheToiletteofVenus.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheEntrancetotheGrandCanal.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/TheItalianComedians.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/rococo/LadyElizabethDelméandHerChildren.jpg"
